step,queue_ns,queue_ew,wait_ns,wait_ew,total_queue,total_wait,arrived,active_dir,green_dur_last
885,1,6,0.0,3.3076923076923075,7,3.3076923076923075,517,NS,30
886,0,7,0.0,3.8461538461538463,7,3.8461538461538463,518,NS,30
887,1,7,0.0,4.384615384615385,8,4.384615384615385,520,NS,30
888,0,9,0.0,4.266666666666667,9,4.266666666666667,520,NS,30
889,0,10,0.0,4.933333333333334,10,4.933333333333334,521,NS,30
890,0,9,0.0,5.466666666666667,9,5.466666666666667,522,NS,30
891,0,9,0.0,6.066666666666666,9,6.066666666666666,524,NS,30
892,0,11,0.0,6.8,11,6.8,524,NS,30
893,0,12,0.0,7.0625,12,7.0625,526,NS,30
894,0,12,0.0,7.294117647058823,12,7.294117647058823,526,NS,30
895,1,11,0.0,7.9411764705882355,12,7.9411764705882355,528,NS,30
896,0,13,0.0,8.705882352941176,13,8.705882352941176,528,NS,30
897,0,13,0.0,9.470588235294118,13,9.470588235294118,530,NS,30
898,0,15,0.0,9.157894736842104,15,9.157894736842104,531,NS,30
899,0,14,0.0,9.894736842105264,14,9.894736842105264,531,NS,30
900,2,14,0.0,10.631578947368421,16,10.631578947368421,533,EW,30
901,0,16,0.0,10.428571428571429,16,10.428571428571429,533,EW,30
902,0,14,0.0,9.473684210526315,14,9.473684210526315,533,EW,30
903,0,14,0.0,7.3,14,7.3,534,EW,30
904,0,11,0.0,5.8,11,5.8,534,EW,30
905,2,10,0.0,4.45,12,4.45,535,EW,30
906,0,9,0.0,3.6666666666666665,9,3.6666666666666665,535,EW,30
907,0,8,0.0,3.2777777777777777,8,3.2777777777777777,535,EW,30
908,1,8,0.16666666666666666,3.111111111111111,9,3.2777777777777777,535,EW,30
909,1,6,0.3333333333333333,2.4375,7,2.7708333333333335,535,EW,30
910,3,4,0.375,1.5,7,1.875,535,EW,30
911,1,2,0.5,0.6875,3,1.1875,535,EW,30
912,2,0,0.75,0.0,2,0.75,535,EW,30
913,3,0,1.125,0.0,3,1.125,535,EW,30
914,3,0,1.5,0.0,3,1.5,535,EW,30
915,3,1,1.875,0.0,4,1.875,535,EW,30
916,3,0,2.25,0.0,3,2.25,535,EW,30
917,6,0,2.2,0.0,6,2.2,537,EW,30
918,4,0,2.6,0.0,4,2.6,537,EW,30
919,4,0,3.0,0.0,4,3.0,539,EW,30
920,5,0,3.5,0.0,5,3.5,539,EW,30
921,6,1,4.1,0.0,7,4.1,541,EW,30
922,6,1,4.7,0.0,7,4.7,542,EW,30
923,6,0,5.3,0.0,6,5.3,543,EW,30
924,9,0,5.0,0.0,9,5.0,544,EW,30
925,7,0,5.583333333333333,0.0,7,5.583333333333333,545,EW,30
926,8,0,6.25,0.0,8,6.25,546,EW,30
927,8,0,6.916666666666667,0.0,8,6.916666666666667,547,EW,30
928,8,0,7.583333333333333,0.0,8,7.583333333333333,549,EW,30
929,8,0,8.25,0.0,8,8.25,549,EW,30
930,9,1,9.0,0.0,10,9.0,551,EW,30
931,10,0,9.833333333333334,0.0,10,9.833333333333334,551,EW,30
932,12,0,9.142857142857142,0.0,12,9.142857142857142,553,EW,30
933,10,0,9.857142857142858,0.0,10,9.857142857142858,553,EW,30
934,10,0,10.571428571428571,0.0,10,10.571428571428571,555,EW,30
935,10,0,11.285714285714286,0.0,10,11.285714285714286,556,NS,30
936,10,1,9.75,0.0,11,9.75,556,NS,30
937,8,2,7.928571428571429,0.2,10,8.128571428571428,556,NS,30
938,6,0,5.285714285714286,0.0,6,5.285714285714286,556,NS,30
939,5,0,3.0714285714285716,0.0,5,3.0714285714285716,556,NS,30
940,4,0,1.4285714285714286,0.0,4,1.4285714285714286,557,NS,30
941,3,1,1.25,0.0,4,1.25,558,NS,30
942,3,1,0.2857142857142857,0.0,4,0.2857142857142857,558,NS,30
943,0,0,0.0,0.0,0,0.0,558,NS,30
944,0,1,0.0,0.14285714285714285,1,0.14285714285714285,558,NS,30
945,0,1,0.0,0.2857142857142857,1,0.2857142857142857,558,NS,30
946,0,2,0.0,0.375,2,0.375,558,NS,30
947,0,2,0.0,0.4444444444444444,2,0.4444444444444444,558,NS,30
948,0,1,0.0,0.5555555555555556,1,0.5555555555555556,558,NS,30
949,2,2,0.0,0.7777777777777778,4,0.7777777777777778,558,NS,30
950,0,3,0.0,1.1111111111111112,3,1.1111111111111112,558,NS,30
951,0,5,0.0,1.1818181818181819,5,1.1818181818181819,559,NS,30
952,0,4,0.0,1.5454545454545454,4,1.5454545454545454,560,NS,30
953,0,4,0.0,1.9090909090909092,4,1.9090909090909092,560,NS,30
954,0,5,0.0,2.3636363636363638,5,2.3636363636363638,562,NS,30
955,0,6,0.0,2.909090909090909,6,2.909090909090909,562,NS,30
956,0,8,0.0,2.923076923076923,8,2.923076923076923,564,NS,30
957,0,6,0.0,3.3846153846153846,6,3.3846153846153846,565,NS,30
958,0,7,0.0,3.923076923076923,7,3.923076923076923,566,NS,30
959,0,7,0.0,4.461538461538462,7,4.461538461538462,567,NS,30
960,0,9,0.0,4.714285714285714,9,4.714285714285714,568,NS,30
961,0,11,0.0,5.066666666666666,11,5.066666666666666,569,NS,30
962,1,9,0.0,5.6,10,5.6,571,NS,30
963,0,9,0.0,6.2,9,6.2,571,NS,30
964,0,9,0.0,6.8,9,6.8,573,NS,30
965,0,12,0.0,7.0625,12,7.0625,573,NS,30
966,0,12,0.0,7.294117647058823,12,7.294117647058823,575,NS,30
967,2,11,0.0,7.9411764705882355,13,7.9411764705882355,576,NS,30
968,0,12,0.0,8.647058823529411,12,8.647058823529411,576,NS,30
969,0,13,0.0,9.411764705882353,13,9.411764705882353,576,NS,30
970,0,15,0.0,9.105263157894736,15,9.105263157894736,576,EW,30
971,0,15,0.0,9.0,15,9.0,576,EW,30
972,0,13,0.0,8.052631578947368,13,8.052631578947368,576,EW,30
973,1,11,0.0,6.315789473684211,12,6.315789473684211,576,EW,30
974,1,10,0.0,4.7368421052631575,11,4.7368421052631575,576,EW,30
975,1,9,0.14285714285714285,3.25,10,3.392857142857143,576,EW,30
976,1,8,0.2857142857142857,3.2222222222222223,9,3.507936507936508,576,EW,30
977,2,7,0.375,2.2222222222222223,9,2.5972222222222223,576,EW,30
978,1,7,0.5,2.111111111111111,8,2.611111111111111,576,EW,30
979,2,6,0.75,1.625,8,2.375,576,EW,30
980,2,4,1.0,1.0,6,2.0,576,EW,30
981,4,2,1.2222222222222223,0.5,6,1.7222222222222223,576,EW,30
982,5,0,1.5,0.0,5,1.5,576,EW,30
983,4,0,1.9,0.0,4,1.9,576,EW,30
984,4,0,2.3,0.0,4,2.3,576,EW,30
985,5,0,2.8,0.0,5,2.8,576,EW,30
986,5,1,3.3,0.0,6,3.3,578,EW,30
987,5,0,3.8,0.0,5,3.8,578,EW,30
988,8,1,3.6666666666666665,0.0,9,3.6666666666666665,579,EW,30
989,7,0,4.25,0.0,7,4.25,580,EW,30
990,7,0,4.833333333333333,0.0,7,4.833333333333333,580,EW,30
991,7,0,5.416666666666667,0.0,7,5.416666666666667,582,EW,30
992,8,1,6.083333333333333,0.0,9,6.083333333333333,583,EW,30
993,8,0,6.75,0.0,8,6.75,584,EW,30
994,9,0,7.5,0.0,9,7.5,585,EW,30
995,9,0,8.25,0.0,9,8.25,586,EW,30
996,12,2,7.785714285714286,0.0,14,7.785714285714286,588,EW,30
997,10,0,8.5,0.0,10,8.5,588,EW,30
998,10,0,9.214285714285714,0.0,10,9.214285714285714,590,EW,30
999,10,0,9.928571428571429,0.0,10,9.928571428571429,590,EW,30
1000,10,0,10.642857142857142,0.0,10,10.642857142857142,592,EW,30
1001,12,0,11.5,0.0,12,11.5,592,EW,30
1002,12,0,12.357142857142858,0.0,12,12.357142857142858,594,EW,30
1003,14,0,11.5625,0.0,14,11.5625,594,EW,30
1004,12,0,12.3125,0.0,12,12.3125,596,EW,30
1005,12,1,13.0625,0.0,13,13.0625,597,NS,30
1006,14,0,11.555555555555555,0.0,14,11.555555555555555,597,NS,30
1007,10,2,10.0,0.0,12,10.0,598,NS,30
1008,8,0,7.1875,0.0,8,7.1875,598,NS,30
1009,7,1,4.75,0.16666666666666666,8,4.916666666666667,598,NS,30
1010,6,2,2.75,0.5,8,3.25,599,NS,30
1011,5,2,2.3333333333333335,0.8333333333333334,7,3.166666666666667,599,NS,30
1012,3,4,1.0714285714285714,0.875,7,1.9464285714285714,599,NS,30
1013,3,2,0.3125,1.125,5,1.4375,599,NS,30
1014,0,2,0.0,1.375,2,1.375,599,NS,30
1015,0,2,0.0,1.625,2,1.625,599,NS,30
1016,0,2,0.0,1.875,2,1.875,599,NS,30
1017,0,5,0.0,1.8,5,1.8,599,NS,30
1018,0,3,0.0,2.1,3,2.1,599,NS,30
1019,0,4,0.0,2.5,4,2.5,599,NS,30
1020,1,4,0.0,2.9,5,2.9,599,NS,30
1021,1,5,0.0,3.0,6,3.0,600,NS,30
1022,0,5,0.0,3.0833333333333335,5,3.0833333333333335,601,NS,30
1023,0,5,0.0,3.5,5,3.5,601,NS,30
1024,0,6,0.0,4.0,6,4.0,603,NS,30
1025,0,6,0.0,4.5,6,4.5,603,NS,30
1026,0,7,0.0,4.615384615384615,7,4.615384615384615,604,NS,30
1027,0,9,0.0,4.857142857142857,9,4.857142857142857,606,NS,30
1028,1,8,0.0,5.428571428571429,9,5.428571428571429,607,NS,30
1029,0,8,0.0,6.0,8,6.0,608,NS,30
1030,0,9,0.0,6.133333333333334,9,6.133333333333334,609,NS,30
1031,0,11,0.0,6.375,11,6.375,610,NS,30
1032,0,10,0.0,7.0,10,7.0,611,NS,30
1033,0,11,0.0,7.6875,11,7.6875,612,NS,30
1034,0,11,0.0,8.375,11,8.375,613,NS,30
1035,0,14,0.0,8.11111111111111,14,8.11111111111111,614,NS,30
1036,0,12,0.0,8.777777777777779,12,8.777777777777779,615,NS,30
1037,1,13,0.0,9.5,14,9.5,617,NS,30
1038,1,14,0.0,10.277777777777779,15,10.277777777777779,618,NS,30
1039,0,15,0.0,10.473684210526315,15,10.473684210526315,618,NS,30
1040,0,16,0.0,10.7,16,10.7,619,EW,30
1041,0,17,0.0,10.227272727272727,17,10.227272727272727,619,EW,30
1042,0,14,0.0,9.15,14,9.15,619,EW,30
1043,0,13,0.0,7.45,13,7.45,619,EW,30
1044,1,11,0.0,5.9,12,5.9,619,EW,30
1045,1,11,0.0,4.65,12,4.65,619,EW,30
1046,0,9,0.0,3.888888888888889,9,3.888888888888889,619,EW,30
1047,0,9,0.0,3.611111111111111,9,3.611111111111111,619,EW,30
1048,0,7,0.0,2.5555555555555554,7,2.5555555555555554,620,EW,30
1049,2,6,0.14285714285714285,2.5,8,2.642857142857143,620,EW,30
1050,1,4,0.2857142857142857,1.5,5,1.7857142857142856,620,EW,30
1051,2,2,0.5714285714285714,0.75,4,1.3214285714285714,620,EW,30
1052,3,0,0.75,0.0,3,0.75,620,EW,30
1053,2,0,1.0,0.0,2,1.0,620,EW,30
1054,3,0,1.1111111111111112,0.0,3,1.1111111111111112,620,EW,30
1055,3,1,1.4444444444444444,0.0,4,1.4444444444444444,620,EW,30
1056,4,0,1.8888888888888888,0.0,4,1.8888888888888888,621,EW,30
1057,4,0,2.3333333333333335,0.0,4,2.3333333333333335,621,EW,30
1058,4,0,2.7777777777777777,0.0,4,2.7777777777777777,623,EW,30
1059,5,0,3.3333333333333335,0.0,5,3.3333333333333335,624,EW,30
1060,7,1,3.1818181818181817,0.0,8,3.1818181818181817,625,EW,30
1061,6,1,3.727272727272727,0.0,7,3.727272727272727,626,EW,30
1062,6,0,4.2727272727272725,0.0,6,4.2727272727272725,627,EW,30
1063,7,0,4.909090909090909,0.0,7,4.909090909090909,628,EW,30
1064,7,0,5.545454545454546,0.0,7,5.545454545454546,629,EW,30
1065,7,0,6.181818181818182,0.0,7,6.181818181818182,630,EW,30
1066,7,0,6.818181818181818,0.0,7,6.818181818181818,631,EW,30
1067,11,1,6.461538461538462,0.0,12,6.461538461538462,633,EW,30
1068,9,0,7.153846153846154,0.0,9,7.153846153846154,633,EW,30
1069,9,0,7.846153846153846,0.0,9,7.846153846153846,634,EW,30
1070,9,0,8.538461538461538,0.0,9,8.538461538461538,635,EW,30
1071,9,0,9.23076923076923,0.0,9,9.23076923076923,637,EW,30
1072,10,0,10.0,0.0,10,10.0,637,EW,30
1073,10,0,10.76923076923077,0.0,10,10.76923076923077,639,EW,30
1074,12,0,10.0,0.0,12,10.0,639,EW,30
1075,11,0,10.733333333333333,0.0,11,10.733333333333333,641,NS,30
1076,11,0,10.466666666666667,0.0,11,10.466666666666667,641,NS,30
1077,11,0,7.666666666666667,0.0,11,7.666666666666667,641,NS,30
1078,7,1,5.2,0.0,8,5.2,642,NS,30
1079,5,2,3.1333333333333333,0.2,7,3.3333333333333335,643,NS,30
1080,4,1,1.6666666666666667,0.4,5,2.066666666666667,643,NS,30
1081,3,1,1.1538461538461537,0.6,4,1.7538461538461538,643,NS,30
1082,3,2,0.9230769230769231,0.6666666666666666,5,1.5897435897435899,643,NS,30
1083,1,1,0.3076923076923077,0.8333333333333334,2,1.141025641025641,643,NS,30
1084,2,2,0.0,0.8571428571428571,4,0.8571428571428571,643,NS,30
1085,0,1,0.0,1.0,1,1.0,643,NS,30
1086,0,1,0.0,1.1428571428571428,1,1.1428571428571428,643,NS,30
1087,0,2,0.0,1.125,2,1.125,643,NS,30
1088,0,2,0.0,1.1111111111111112,2,1.1111111111111112,643,NS,30
1089,0,3,0.0,1.4444444444444444,3,1.4444444444444444,643,NS,30
1090,0,3,0.0,1.7777777777777777,3,1.7777777777777777,643,NS,30
1091,0,3,0.0,2.111111111111111,3,2.111111111111111,644,NS,30
1092,0,4,0.0,2.2,4,2.2,645,NS,30
1093,0,4,0.0,2.272727272727273,4,2.272727272727273,646,NS,30
1094,0,4,0.0,2.6363636363636362,4,2.6363636363636362,647,NS,30
1095,1,5,0.0,3.090909090909091,6,3.090909090909091,648,NS,30
1096,0,5,0.0,3.5454545454545454,5,3.5454545454545454,649,NS,30
1097,0,8,0.0,3.4615384615384617,8,3.4615384615384617,651,NS,30
1098,0,8,0.0,4.076923076923077,8,4.076923076923077,651,NS,30
1099,0,7,0.0,4.538461538461538,7,4.538461538461538,653,NS,30
1100,1,7,0.0,5.076923076923077,8,5.076923076923077,654,NS,30
1101,0,8,0.0,5.214285714285714,8,5.214285714285714,655,NS,30
1102,1,10,0.0,5.466666666666667,11,5.466666666666667,656,NS,30
1103,0,9,0.0,6.066666666666666,9,6.066666666666666,657,NS,30
1104,0,9,0.0,6.666666666666667,9,6.666666666666667,657,NS,30
1105,0,10,0.0,6.8125,10,6.8125,659,NS,30
1106,0,13,0.0,7.117647058823529,13,7.117647058823529,659,NS,30
1107,2,11,0.0,7.705882352941177,13,7.705882352941177,661,NS,30
1108,0,11,0.0,8.352941176470589,11,8.352941176470589,661,NS,30
1109,0,13,0.0,9.117647058823529,13,9.117647058823529,661,NS,30
1110,0,14,0.0,9.333333333333334,14,9.333333333333334,662,EW,30
1111,0,16,0.0,8.428571428571429,16,8.428571428571429,662,EW,30
1112,0,12,0.0,7.368421052631579,12,7.368421052631579,662,EW,30
1113,2,11,0.14285714285714285,5.7368421052631575,13,5.879699248120301,663,EW,30
1114,2,10,0.42857142857142855,4.368421052631579,12,4.796992481203008,663,EW,30
1115,2,8,0.7142857142857143,3.210526315789474,10,3.9248120300751883,663,EW,30
1116,3,10,0.875,3.6842105263157894,13,4.559210526315789,663,EW,30
1117,2,8,1.125,2.8333333333333335,10,3.9583333333333335,663,EW,30
1118,3,7,1.2222222222222223,2.0,10,3.2222222222222223,663,EW,30
1119,4,5,1.6666666666666667,1.411764705882353,9,3.0784313725490198,663,EW,30
1120,4,3,2.111111111111111,0.9375,7,3.048611111111111,663,EW,30
1121,4,1,2.5555555555555554,0.375,5,2.9305555555555554,663,EW,30
1122,4,0,3.0,0.0,4,3.0,663,EW,30
1123,5,0,3.5555555555555554,0.0,5,3.5555555555555554,663,EW,30
1124,8,0,3.4545454545454546,0.0,8,3.4545454545454546,663,EW,30
1125,6,0,4.0,0.0,6,4.0,663,EW,30
1126,6,1,4.545454545454546,0.0,7,4.545454545454546,664,EW,30
1127,6,1,5.090909090909091,0.0,7,5.090909090909091,665,EW,30
1128,6,0,5.636363636363637,0.0,6,5.636363636363637,665,EW,30
1129,7,0,6.2727272727272725,0.0,7,6.2727272727272725,667,EW,30
1130,7,1,6.909090909090909,0.0,8,6.909090909090909,668,EW,30
1131,10,0,6.461538461538462,0.0,10,6.461538461538462,669,EW,30
1132,8,0,7.076923076923077,0.0,8,7.076923076923077,670,EW,30
1133,9,0,7.769230769230769,0.0,9,7.769230769230769,670,EW,30
1134,9,0,8.461538461538462,0.0,9,8.461538461538462,671,EW,30
1135,9,1,9.153846153846153,0.0,10,9.153846153846153,673,EW,30
1136,9,0,9.846153846153847,0.0,9,9.846153846153847,673,EW,30
1137,10,0,10.615384615384615,0.0,10,10.615384615384615,675,EW,30
1138,13,0,9.933333333333334,0.0,13,9.933333333333334,675,EW,30
1139,11,0,10.666666666666666,0.0,11,10.666666666666666,677,EW,30
1140,11,2,11.4,0.0,13,11.4,679,EW,30
1141,11,0,12.133333333333333,0.0,11,12.133333333333333,679,EW,30
1142,11,0,12.866666666666667,0.0,11,12.866666666666667,680,EW,30
1143,12,0,13.666666666666666,0.0,12,13.666666666666666,681,EW,30
1144,13,0,14.533333333333333,0.0,13,14.533333333333333,683,EW,30
1145,15,0,13.588235294117647,0.0,15,13.588235294117647,683,NS,30
1146,13,0,13.294117647058824,0.0,13,13.294117647058824,684,NS,30
1147,11,1,11.533333333333333,0.0,12,11.533333333333333,684,NS,30
1148,11,1,7.352941176470588,0.16666666666666666,12,7.519607843137255,684,NS,30
1149,7,2,5.0588235294117645,0.2857142857142857,9,5.34453781512605,685,NS,30
1150,6,1,3.235294117647059,0.42857142857142855,7,3.6638655462184873,685,NS,30
1151,5,2,2.8,0.5,7,3.3,685,NS,30
1152,4,2,1.4,0.75,6,2.15,685,NS,30
1153,2,3,0.4,1.125,5,1.525,685,NS,30
1154,0,4,0.0,1.3333333333333333,4,1.3333333333333333,685,NS,30
1155,0,4,0.0,1.5,4,1.5,685,NS,30
1156,2,3,0.0,1.8,5,1.8,685,NS,30
1157,0,4,0.0,2.2,4,2.2,685,NS,30
1158,0,5,0.0,2.3636363636363638,5,2.3636363636363638,685,NS,30
1159,0,4,0.0,2.727272727272727,4,2.727272727272727,685,NS,30
1160,0,6,0.0,2.9166666666666665,6,2.9166666666666665,685,NS,30
1161,0,5,0.0,3.3333333333333335,5,3.3333333333333335,685,NS,30
1162,0,6,0.0,3.8333333333333335,6,3.8333333333333335,687,NS,30
1163,1,7,0.0,4.0,8,4.0,688,NS,30
1164,1,9,0.0,4.285714285714286,10,4.285714285714286,689,NS,30
1165,0,8,0.0,4.857142857142857,8,4.857142857142857,690,NS,30
1166,0,8,0.0,5.428571428571429,8,5.428571428571429,691,NS,30
1167,0,9,0.0,6.071428571428571,9,6.071428571428571,691,NS,30
1168,0,10,0.0,6.266666666666667,10,6.266666666666667,693,NS,30
1169,0,11,0.0,6.5,11,6.5,693,NS,30
1170,1,10,0.0,7.125,11,7.125,695,NS,30
1171,0,11,0.0,7.8125,11,7.8125,695,NS,30
1172,0,13,0.0,8.058823529411764,13,8.058823529411764,697,NS,30
1173,0,13,0.0,8.277777777777779,13,8.277777777777779,698,NS,30
1174,0,12,0.0,8.944444444444445,12,8.944444444444445,699,NS,30
1175,0,13,0.0,9.666666666666666,13,9.666666666666666,700,NS,30
1176,0,14,0.0,10.444444444444445,14,10.444444444444445,701,NS,30
1177,0,17,0.0,10.15,17,10.15,703,NS,30
1178,0,15,0.0,10.9,15,10.9,703,NS,30
1179,1,16,0.0,11.7,17,11.7,705,NS,30
1180,0,17,0.0,12.55,17,12.55,705,EW,30
1181,0,17,0.0,12.857142857142858,17,12.857142857142858,705,EW,30
1182,2,16,0.0,11.947368421052632,18,11.947368421052632,707,EW,30
1183,0,15,0.0,9.4,15,9.4,707,EW,30
1184,0,12,0.0,7.75,12,7.75,707,EW,30
1185,0,10,0.0,6.15,10,6.15,707,EW,30
1186,0,9,0.0,5.277777777777778,9,5.277777777777778,707,EW,30
1187,1,9,0.0,5.777777777777778,10,5.777777777777778,707,EW,30
1188,1,8,0.0,4.333333333333333,9,4.333333333333333,707,EW,30
1189,0,6,0.0,3.5625,6,3.5625,707,EW,30
1190,0,4,0.0,2.25,4,2.25,708,EW,30
1191,1,2,0.0,1.125,3,1.125,708,EW,30
1192,1,0,0.14285714285714285,0.0,1,0.14285714285714285,708,EW,30
1193,2,0,0.42857142857142855,0.0,2,0.42857142857142855,708,EW,30
1194,2,0,0.7142857142857143,0.0,2,0.7142857142857143,708,EW,30
1195,3,1,0.875,0.0,4,0.875,708,EW,30
1196,3,1,1.0,0.0,4,1.0,709,EW,30
1197,2,0,1.2222222222222223,0.0,2,1.2222222222222223,710,EW,30
1198,2,0,1.4444444444444444,0.0,2,1.4444444444444444,711,EW,30
1199,4,0,1.8888888888888888,0.0,4,1.8888888888888888,712,EW,30
1200,4,0,2.3333333333333335,0.0,4,2.3333333333333335,713,EW,30
1201,4,0,2.7777777777777777,0.0,4,2.7777777777777777,714,EW,30
1202,7,0,2.727272727272727,0.0,7,2.727272727272727,715,EW,30
1203,5,0,3.1818181818181817,0.0,5,3.1818181818181817,716,EW,30
1204,6,0,3.727272727272727,0.0,6,3.727272727272727,718,EW,30
1205,7,0,4.363636363636363,0.0,7,4.363636363636363,718,EW,30
1206,7,0,5.0,0.0,7,5.0,720,EW,30
1207,7,0,5.636363636363637,0.0,7,5.636363636363637,720,EW,30
1208,7,1,6.2727272727272725,0.0,8,6.2727272727272725,722,EW,30
1209,9,0,5.846153846153846,0.0,9,5.846153846153846,722,EW,30
1210,9,0,6.538461538461538,0.0,9,6.538461538461538,724,EW,30
1211,9,0,7.230769230769231,0.0,9,7.230769230769231,725,EW,30
1212,9,0,7.923076923076923,0.0,9,7.923076923076923,726,EW,30
1213,9,0,8.615384615384615,0.0,9,8.615384615384615,727,EW,30
1214,9,0,9.307692307692308,0.0,9,9.307692307692308,728,EW,30
1215,10,2,10.076923076923077,0.0,12,10.076923076923077,730,NS,30
1216,9,1,8.6,0.0,10,8.6,730,NS,30
1217,8,0,7.153846153846154,0.0,8,7.153846153846154,730,NS,30
1218,7,0,4.769230769230769,0.0,7,4.769230769230769,730,NS,30
1219,5,1,2.769230769230769,0.0,6,2.769230769230769,730,NS,30
1220,5,0,1.1333333333333333,0.0,5,1.1333333333333333,730,NS,30
1221,1,2,0.38461538461538464,0.14285714285714285,3,0.5274725274725275,730,NS,30
1222,0,1,0.0,0.2857142857142857,1,0.2857142857142857,730,NS,30
1223,0,1,0.0,0.42857142857142855,1,0.42857142857142855,730,NS,30
1224,0,2,0.0,0.5,2,0.5,730,NS,30
1225,0,1,0.0,0.625,1,0.625,730,NS,30
1226,0,2,0.0,0.6666666666666666,2,0.6666666666666666,730,NS,30
1227,2,3,0.0,1.0,5,1.0,730,NS,30
1228,0,4,0.0,1.2,4,1.2,730,NS,30
1229,0,3,0.0,1.5,3,1.5,730,NS,30
1230,0,4,0.0,1.6363636363636365,4,1.6363636363636365,730,NS,30
1231,0,4,0.0,2.0,4,2.0,731,NS,30
1232,0,5,0.0,2.4545454545454546,5,2.4545454545454546,732,NS,30
1233,0,6,0.0,2.6666666666666665,6,2.6666666666666665,732,NS,30
1234,0,6,0.0,3.1666666666666665,6,3.1666666666666665,734,NS,30
1235,1,7,0.0,3.3846153846153846,8,3.3846153846153846,735,NS,30
1236,0,6,0.0,3.8461538461538463,6,3.8461538461538463,736,NS,30
1237,0,7,0.0,4.384615384615385,7,4.384615384615385,737,NS,30
1238,0,9,0.0,4.642857142857143,9,4.642857142857143,738,NS,30
1239,0,8,0.0,5.214285714285714,8,5.214285714285714,738,NS,30
1240,0,10,0.0,5.466666666666667,10,5.466666666666667,740,NS,30
1241,1,9,0.0,6.066666666666666,10,6.066666666666666,741,NS,30
1242,0,11,0.0,6.3125,11,6.3125,742,NS,30
1243,0,11,0.0,7.0,11,7.0,743,NS,30
1244,0,12,0.0,7.235294117647059,12,7.235294117647059,744,NS,30
1245,1,11,0.0,7.882352941176471,12,7.882352941176471,746,NS,30
1246,0,14,0.0,8.166666666666666,14,8.166666666666666,746,NS,30
1247,0,13,0.0,8.88888888888889,13,8.88888888888889,747,NS,30
1248,0,13,0.0,9.61111111111111,13,9.61111111111111,747,NS,30
1249,2,14,0.0,9.789473684210526,16,9.789473684210526,749,NS,30
1250,0,15,0.0,10.578947368421053,15,10.578947368421053,749,EW,30
1251,0,16,0.0,9.954545454545455,16,9.954545454545455,749,EW,30
1252,1,14,0.0,8.95,15,8.95,749,EW,30
1253,0,14,0.0,7.25,14,7.25,749,EW,30
1254,0,12,0.0,5.8,12,5.8,749,EW,30
1255,2,12,0.14285714285714285,5.45,14,5.592857142857143,750,EW,30
1256,1,10,0.2857142857142857,4.666666666666667,11,4.9523809523809526,750,EW,30
1257,1,9,0.42857142857142855,3.5,10,3.9285714285714284,750,EW,30
1258,2,7,0.7142857142857143,2.5555555555555554,9,3.2698412698412698,750,EW,30
1259,3,5,0.875,1.875,8,2.75,750,EW,30
1260,3,4,1.0,1.625,7,2.625,750,EW,30
1261,3,3,1.3333333333333333,1.3125,6,2.645833333333333,750,EW,30
1262,4,1,1.7777777777777777,0.42857142857142855,5,2.206349206349206,750,EW,30
1263,4,0,2.2222222222222223,0.0,4,2.2222222222222223,750,EW,30
1264,4,1,2.6666666666666665,0.0,5,2.6666666666666665,750,EW,30
1265,4,1,3.111111111111111,0.07692307692307693,5,3.1880341880341883,750,EW,30
1266,7,1,3.0,0.0,8,3.0,752,EW,30
1267,6,0,3.5454545454545454,0.0,6,3.5454545454545454,752,EW,30
1268,6,0,4.090909090909091,0.0,6,4.090909090909091,753,EW,30
1269,6,0,4.636363636363637,0.0,6,4.636363636363637,754,EW,30
1270,6,1,5.181818181818182,0.0,7,5.181818181818182,755,EW,30
1271,7,0,5.818181818181818,0.0,7,5.818181818181818,756,EW,30
1272,7,0,6.454545454545454,0.0,7,6.454545454545454,756,EW,30
1273,10,0,6.076923076923077,0.0,10,6.076923076923077,758,EW,30
1274,8,1,6.6923076923076925,0.0,9,6.6923076923076925,759,EW,30
1275,9,0,7.384615384615385,0.0,9,7.384615384615385,760,EW,30
1276,9,1,8.076923076923077,0.0,10,8.076923076923077,762,EW,30
1277,9,0,8.76923076923077,0.0,9,8.76923076923077,762,EW,30
1278,9,0,9.461538461538462,0.0,9,9.461538461538462,764,EW,30
1279,11,0,10.307692307692308,0.0,11,10.307692307692308,764,EW,30
1280,13,1,9.666666666666666,0.0,14,9.666666666666666,766,EW,30
1281,11,0,10.4,0.0,11,10.4,767,EW,30
1282,11,0,11.133333333333333,0.0,11,11.133333333333333,768,EW,30
1283,11,0,11.866666666666667,0.0,11,11.866666666666667,769,EW,30
1284,11,0,12.6,0.0,11,12.6,770,EW,30
1285,13,0,13.466666666666667,0.0,13,13.466666666666667,771,NS,30
1286,11,0,11.647058823529411,0.0,11,11.647058823529411,771,NS,30
1287,11,1,10.0,0.0,12,10.0,771,NS,30
1288,9,2,7.2,0.16666666666666666,11,7.366666666666667,772,NS,30
1289,7,1,4.866666666666666,0.3333333333333333,8,5.199999999999999,772,NS,30
1290,5,1,2.933333333333333,0.5,6,3.433333333333333,772,NS,30
1291,6,2,2.533333333333333,0.5714285714285714,8,3.1047619047619044,772,NS,30
1292,2,2,1.2,0.8571428571428571,4,2.057142857142857,772,NS,30
1293,1,3,0.4666666666666667,1.0,4,1.4666666666666668,772,NS,30
1294,1,2,0.07692307692307693,1.25,3,1.3269230769230769,773,NS,30
